	QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI
508	org.tribuo.multilabel.MultiLabelFactoryTest	MultiLabelFactoryTest	low	low	low-medium	low	3.0	9.0	1.0	0.0	0.0	8.0	69.0	67.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509	org.tribuo.multilabel.MultiLabelInfo	MultiLabelInfo	low	low-medium	low-medium	low	6.0	10.0	1.0	0.0	2.0	10.0	70.0	30.0	2.0	1.0	9.0	0.0	0.0	0.833	0.593	0.952	0.0	0.0
510	org.tribuo.multilabel.MultiLabelTest	MultiLabelTest	low	low-medium	low	low	6.0	15.0	7.0	0.0	0.0	3.0	43.0	37.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511	org.tribuo.multilabel.MutableMultiLabelInfo	MutableMultiLabelInfo	low	low	low	low	3.0	6.0	1.0	1.0	0.0	8.0	40.0	23.0	0.0	1.0	5.0	0.0	0.0	0.0	0.533	0.0	0.0	0.0
512	org.tribuo.multilabel.MutableMultiLabelInfoTest	MutableMultiLabelInfoTest	low	low	low	low	3.0	7.0	5.0	0.0	0.0	1.0	10.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
513	org.tribuo.multilabel.Utils	Utils	low	low-medium	low	low	8.0	8.0	4.0	0.0	0.0	4.0	22.0	11.0	0.0	1.0	0.0	3.0	0.0	0.0	0.167	1.0	0.0	0.0
514	<Package>org.tribuo.multilabel.baseline	org.tribuo.multilabel.baseline	low	low	low	low						18.0	124.0											
515	org.tribuo.multilabel.baseline.BinaryExample	BinaryExample	low	low	low	medium-high	4.0	13.0	3.0	1.0	0.0	10.0	45.0	30.0	1.0	0.0	10.0	0.0	0.0	0.0	0.717	0.786	0.0	0.0
516	org.tribuo.multilabel.baseline.IndependentMultiLabelModel	IndependentMultiLabelModel	low	low	low	low	4.0	4.0	3.0	1.0	0.0	4.0	42.0	12.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
517	org.tribuo.multilabel.baseline.IndependentMultiLabelTrainer	IndependentMultiLabelTrainer	low	low	low	low	2.0	4.0	0.0	0.0	0.0	4.0	37.0	9.0	2.0	0.0	4.0	0.0	0.0	1.0	0.375	1.0	0.0	0.0
518	<Package>org.tribuo.multilabel.evaluation	org.tribuo.multilabel.evaluation	low	low-medium	low-medium	low						58.0	605.0											
519	org.tribuo.multilabel.evaluation.MultiLabelConfusionMatrix	MultiLabelConfusionMatrix	low	low-medium	low-medium	low	5.0	14.0	6.0	0.0	0.0	12.0	122.0	39.0	3.0	0.0	8.0	0.0	0.0	0.667	0.125	0.857	0.0	0.0
520	org.tribuo.multilabel.evaluation.MultiLabelConfusionMatrixTest	MultiLabelConfusionMatrixTest	low	low-medium	low-medium	low	7.0	31.0	15.0	0.0	0.0	9.0	152.0	151.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
521	org.tribuo.multilabel.evaluation.MultiLabelEvaluation	MultiLabelEvaluation	low	low	low	low	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522	org.tribuo.multilabel.evaluation.MultiLabelEvaluationImpl	MultiLabelEvaluationImpl	low-medium	low-medium	low-medium	low-medium	9.0	34.0	8.0	0.0	0.0	28.0	147.0	86.0	3.0	0.0	28.0	0.0	0.0	1.0	0.7	0.997	0.0	0.0
523	org.tribuo.multilabel.evaluation.MultiLabelEvaluator	MultiLabelEvaluator	low	low	low	low	0.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
524	org.tribuo.multilabel.evaluation.MultiLabelEvaluatorTest	MultiLabelEvaluatorTest	low	low-medium	low-medium	low	10.0	25.0	22.0	0.0	0.0	2.0	86.0	75.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
525	org.tribuo.multilabel.evaluation.MultiLabelMetric	MultiLabelMetric	low	low	low	low	1.0	3.0	0.0	0.0	0.0	3.0	48.0	9.0	1.0	0.0	3.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
526	org.tribuo.multilabel.evaluation.MultiLabelMetrics	MultiLabelMetrics	low	low	low	low	2.0	1.0	0.0	0.0	0.0	1.0	16.0	2.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527	<Package>org.tribuo.multilabel.example	org.tribuo.multilabel.example	low	low	low	low						6.0	67.0											
528	org.tribuo.multilabel.example.MultiLabelDataGenerator	MultiLabelDataGenerator	low	low-medium	low-medium	low	10.0	16.0	5.0	0.0	0.0	6.0	67.0	65.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	0.9	0.0	0.0
529	<Package>org.tribuo.multilabel.sgd	org.tribuo.multilabel.sgd	low	low	low	low						3.0	4.0											
530	org.tribuo.multilabel.sgd.MultiLabelObjective	MultiLabelObjective	low	low	low	low	1.0	3.0	0.0	1.0	2.0	3.0	4.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531	<Package>org.tribuo.multilabel.sgd.linear	org.tribuo.multilabel.sgd.linear	low	low	low	low						17.0	111.0											
532	org.tribuo.multilabel.sgd.linear.LinearSGDModel	LinearSGDModel	low-medium	low-medium	low	low	9.0	15.0	5.0	3.0	0.0	3.0	31.0	15.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
533	org.tribuo.multilabel.sgd.linear.LinearSGDOptions	LinearSGDOptions	low	low	low	low	5.0	6.0	2.0	0.0	0.0	4.0	25.0	11.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
534	org.tribuo.multilabel.sgd.linear.LinearSGDTrainer	LinearSGDTrainer	low-medium	low-medium	low	low	6.0	9.0	1.0	2.0	0.0	6.0	28.0	15.0	1.0	0.0	6.0	0.0	0.0	0.0	0.524	1.0	0.0	0.0
535	org.tribuo.multilabel.sgd.linear.TestSGDLinear	TestSGDLinear	low	medium-high	low	low	11.0	23.0	11.0	0.0	0.0	4.0	27.0	24.0	0.0	2.0	1.0	2.0	0.0	0.0	0.444	1.0	2.0	0.0
536	<Package>org.tribuo.multilabel.sgd.objectives	org.tribuo.multilabel.sgd.objectives	low	low	low	low						21.0	81.0											
537	org.tribuo.multilabel.sgd.objectives.BinaryCrossEntropy	BinaryCrossEntropy	low	low-medium	low	low	7.0	12.0	5.0	0.0	0.0	9.0	37.0	32.0	0.0	1.0	6.0	0.0	0.0	0.0	0.417	1.0	0.0	0.0
538	org.tribuo.multilabel.sgd.objectives.Hinge	Hinge	low	low-medium	low	low	7.0	12.0	4.0	0.0	0.0	12.0	44.0	38.0	1.0	0.0	7.0	0.0	0.0	0.0	0.571	0.952	0.0	0.0
539	<Package>org.tribuo.provenance	org.tribuo.provenance	low	medium-high	medium-high	low						27.0	442.0											
540	org.tribuo.provenance.ConfiguredDataSourceProvenance	ConfiguredDataSourceProvenance	low	low	low	low	0.0	0.0	0.0	1.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541	org.tribuo.provenance.DataProvenance	DataProvenance	low	low	low	low	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542	org.tribuo.provenance.DataSourceProvenance	DataSourceProvenance	low	low	low	low	0.0	0.0	0.0	1.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543	org.tribuo.provenance.DatasetProvenance	DatasetProvenance	low	low-medium	low-medium	low-medium	7.0	20.0	10.0	0.0	5.0	10.0	102.0	21.0	7.0	1.0	10.0	0.0	0.0	0.893	0.68	0.844	2.0	0.0
544	org.tribuo.provenance.EnsembleModelProvenance	EnsembleModelProvenance	low	low	low	low	1.0	3.0	1.0	1.0	0.0	2.0	43.0	5.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
545	org.tribuo.provenance.EvaluationProvenance	EvaluationProvenance	low	low	low-medium	low	3.0	4.0	0.0	0.0	0.0	4.0	51.0	12.0	4.0	1.0	4.0	0.0	0.0	0.667	0.5	0.167	0.0	0.0
546	org.tribuo.provenance.ModelProvenance	ModelProvenance	low	low	low-medium	low	3.0	4.0	0.0	0.0	1.0	4.0	107.0	9.0	3.0	1.0	4.0	0.0	0.0	0.833	0.0	0.5	0.0	0.0
547	org.tribuo.provenance.OutputFactoryProvenance	OutputFactoryProvenance	low	low	low	low	0.0	0.0	0.0	1.0	6.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548	org.tribuo.provenance.SimpleDataSourceProvenance	SimpleDataSourceProvenance	low	low	low	low	3.0	1.0	0.0	0.0	0.0	1.0	42.0	3.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549	org.tribuo.provenance.SkeletalTrainerProvenance	SkeletalTrainerProvenance	low	low-medium	low-medium	low	6.0	8.0	3.0	1.0	6.0	5.0	82.0	20.0	3.0	1.0	5.0	0.0	0.0	0.5	0.6	0.0	0.0	0.0
550	org.tribuo.provenance.TrainerProvenance	TrainerProvenance	low	low	low	low	0.0	0.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551	<Package>org.tribuo.provenance.impl	org.tribuo.provenance.impl	low	low	low	low						9.0	104.0											
552	org.tribuo.provenance.impl.EmptyDataSourceProvenance	EmptyDataSourceProvenance	low	low	low	low	0.0	2.0	0.0	0.0	0.0	2.0	19.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553	org.tribuo.provenance.impl.EmptyDatasetProvenance	EmptyDatasetProvenance	low	low	low	low	2.0	1.0	0.0	1.0	0.0	1.0	9.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554	org.tribuo.provenance.impl.EmptyTrainerProvenance	EmptyTrainerProvenance	low	low	low	low	0.0	2.0	0.0	0.0	0.0	2.0	19.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555	org.tribuo.provenance.impl.TimestampedTrainerProvenance	TimestampedTrainerProvenance	low	low	low	low	2.0	2.0	0.0	0.0	0.0	2.0	49.0	6.0	2.0	1.0	2.0	0.0	0.0	0.667	0.0	0.0	0.0	0.0
556	org.tribuo.provenance.impl.TrainerProvenanceImpl	TrainerProvenanceImpl	low-medium	low	low	low	2.0	2.0	0.0	2.0	0.0	2.0	8.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
557	<Package>org.tribuo.regression	org.tribuo.regression	low	low	low-medium	low						74.0	584.0											
558	org.tribuo.regression.ImmutableRegressionInfo	ImmutableRegressionInfo	low	low	low-medium	low-medium	1.0	6.0	0.0	1.0	0.0	8.0	103.0	34.0	0.0	1.0	6.0	0.0	1.0	0.0	0.667	0.0	0.0	167.0
559	org.tribuo.regression.MutableRegressionInfo	MutableRegressionInfo	low	low-medium	low-medium	low	5.0	10.0	5.0	1.0	0.0	13.0	63.0	40.0	0.0	1.0	5.0	0.0	0.0	0.0	0.533	0.0	1.0	0.0
560	org.tribuo.regression.RegressionFactory	RegressionFactory	low	low-medium	low-medium	low	6.0	9.0	1.0	0.0	0.0	11.0	80.0	35.0	2.0	5.0	9.0	0.0	0.0	0.952	0.593	0.778	0.0	0.0
561	org.tribuo.regression.RegressionInfo	RegressionInfo	low	low	low-medium	low	5.0	7.0	0.0	0.0	2.0	7.0	58.0	22.0	2.0	2.0	7.0	0.0	0.0	1.5	0.429	1.0	0.0	0.0
562	org.tribuo.regression.Regressor	Regressor	low	low	low-medium	low-medium	0.0	10.0	2.0	0.0	1.0	19.0	264.0	48.0	4.0	2.0	8.0	0.0	0.0	0.806	0.656	0.5	1.0	0.0
563	org.tribuo.regression.RegressorTest	RegressorTest	low	low	low	low	1.0	1.0	0.0	0.0	0.0	1.0	16.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
564	<Package>org.tribuo.regression.baseline	org.tribuo.regression.baseline	low	low	low-medium	low						37.0	278.0											
565	org.tribuo.regression.baseline.DummyRegressionModel	DummyRegressionModel	low	low-medium	low-medium	low	9.0	2.0	0.0	1.0	0.0	8.0	64.0	25.0	5.0	1.0	2.0	0.0	0.0	0.5	0.429	0.0	0.0	0.0
566	org.tribuo.regression.baseline.DummyRegressionTrainer	DummyRegressionTrainer	low	low	low-medium	low	2.0	9.0	0.0	0.0	0.0	17.0	174.0	38.0	5.0	0.0	4.0	5.0	0.0	0.767	0.556	0.464	0.0	0.0
567	org.tribuo.regression.baseline.TestDummyRegression	TestDummyRegression	low	low-medium	low	low	7.0	24.0	8.0	0.0	0.0	10.0	40.0	33.0	0.0	5.0	4.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0
568	<Package>org.tribuo.regression.ensemble	org.tribuo.regression.ensemble	low	low	low	low						5.0	132.0											
569	org.tribuo.regression.ensemble.AveragingCombiner	AveragingCombiner	low	low	low-medium	low	1.0	1.0	0.0	0.0	0.0	1.0	63.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570	org.tribuo.regression.ensemble.AveragingCombinerTest	AveragingCombinerTest	low	medium-high	low-medium	low	14.0	12.0	9.0	0.0	0.0	4.0	69.0	61.0	0.0	5.0	2.0	2.0	0.0	0.733	0.0	0.0	2.0	0.0
571	<Package>org.tribuo.regression.evaluation	org.tribuo.regression.evaluation	low	low-medium	low-medium	low						42.0	306.0											
572	org.tribuo.regression.evaluation.RegressionEvaluation	RegressionEvaluation	low	low	low	low	1.0	8.0	0.0	1.0	1.0	12.0	13.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
573	org.tribuo.regression.evaluation.RegressionEvaluationImpl	RegressionEvaluationImpl	low	low-medium	low-medium	low	8.0	15.0	5.0	0.0	0.0	10.0	74.0	29.0	3.0	0.0	10.0	0.0	0.0	0.0	0.6	1.0	0.0	0.0
574	org.tribuo.regression.evaluation.RegressionEvaluator	RegressionEvaluator	low	low	low	low	0.0	2.0	0.0	1.0	0.0	2.0	29.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	0.25	1.0	0.0	0.0
575	org.tribuo.regression.evaluation.RegressionEvaluatorTest	RegressionEvaluatorTest	low	medium-high	low	low	12.0	25.0	14.0	0.0	0.0	3.0	30.0	29.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
576	org.tribuo.regression.evaluation.RegressionMetric	RegressionMetric	low	low	low	low	1.0	2.0	0.0	0.0	0.0	2.0	36.0	6.0	2.0	0.0	2.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0
577	org.tribuo.regression.evaluation.RegressionMetrics	RegressionMetrics	low	low	low-medium	low	5.0	12.0	1.0	0.0	0.0	12.0	74.0	47.0	0.0	4.0	1.0	8.0	0.0	0.0	0.278	1.0	0.0	0.0
578	org.tribuo.regression.evaluation.RegressionSufficientStatistics	RegressionSufficientStatistics	low	low	low	low	1.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579	<Package>org.tribuo.regression.example	org.tribuo.regression.example	low	low	low-medium	low						37.0	358.0											
580	org.tribuo.regression.example.GaussianDataSource	GaussianDataSource	low	low-medium	low-medium	low	7.0	6.0	1.0	0.0	0.0	9.0	67.0	34.0	8.0	0.0	5.0	1.0	0.0	0.563	0.5	0.9	0.0	0.0
581	org.tribuo.regression.example.NonlinearGaussianDataSource	NonlinearGaussianDataSource	low	low-medium	low-medium	low	7.0	6.0	1.0	0.0	0.0	11.0	86.0	48.0	10.0	0.0	5.0	1.0	0.0	0.55	0.5	0.9	0.0	0.0
582	org.tribuo.regression.example.RegressionDataGenerator	RegressionDataGenerator	low	low-medium	low-medium	low	8.0	21.0	5.0	0.0	0.0	13.0	205.0	199.0	0.0	1.0	1.0	12.0	0.0	0.0	0.346	0.909	0.0	0.0
583	<Package>org.tribuo.regression.impl	org.tribuo.regression.impl	low	low	low	low						18.0	136.0											
584	org.tribuo.regression.impl.SkeletalIndependentRegressionModel	SkeletalIndependentRegressionModel	low	low	low	low	5.0	8.0	4.0	1.0	0.0	4.0	16.0	10.0	0.0	1.0	3.0	0.0	0.0	0.0	0.417	0.0	0.0	0.0
585	org.tribuo.regression.impl.SkeletalIndependentRegressionSparseModel	SkeletalIndependentRegressionSparseModel	low-medium	low	low	low	5.0	8.0	4.0	2.0	1.0	4.0	16.0	10.0	0.0	1.0	3.0	0.0	0.0	0.0	0.417	0.0	1.0	0.0
586	org.tribuo.regression.impl.SkeletalIndependentRegressionSparseTrainer<T>	SkeletalIndependentRegressionSparseTrainer	low	low	low-medium	low	2.0	5.0	0.0	0.0	0.0	5.0	52.0	11.0	2.0	0.0	5.0	0.0	0.0	1.0	0.4	1.0	0.0	0.0
587	org.tribuo.regression.impl.SkeletalIndependentRegressionTrainer<T>	SkeletalIndependentRegressionTrainer	low	low	low-medium	low	2.0	5.0	0.0	0.0	0.0	5.0	52.0	11.0	2.0	0.0	5.0	0.0	0.0	1.0	0.4	1.0	0.0	0.0
588	<Package>org.tribuo.regression.liblinear	org.tribuo.regression.liblinear	low	low	low-medium	low						36.0	243.0											
589	org.tribuo.regression.liblinear.LibLinearRegressionModel	LibLinearRegressionModel	low-medium	low-medium	low-medium	low	8.0	5.0	3.0	2.0	0.0	9.0	66.0	31.0	0.0	1.0	3.0	0.0	0.0	0.0	0.333	0.0	2.0	0.0
590	org.tribuo.regression.liblinear.LibLinearRegressionTrainer	LibLinearRegressionTrainer	low	low-medium	low	low-medium	10.0	13.0	6.0	1.0	0.0	8.0	44.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	0.657	0.0	2.0	0.0
591	org.tribuo.regression.liblinear.LinearRegressionType	LinearRegressionType	low	low	low	low	2.0	8.0	1.0	0.0	0.0	7.0	31.0	18.0	1.0	1.0	7.0	0.0	0.0	1.0	0.429	0.933	1.0	0.0
592	org.tribuo.regression.liblinear.TestLibLinear	TestLibLinear	low	low-medium	low-medium	low	6.0	33.0	9.0	0.0	0.0	10.0	56.0	54.0	0.0	1.0	8.0	2.0	0.0	0.0	0.45	1.0	0.0	0.0
593	org.tribuo.regression.liblinear.TrainTest	TrainTest	low	low	low	low	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594	<Package>org.tribuo.regression.libsvm	org.tribuo.regression.libsvm	low	low	low-medium	low						32.0	275.0											
595	org.tribuo.regression.libsvm.LibSVMRegressionModel	LibSVMRegressionModel	low-medium	low	low	low	5.0	2.0	1.0	2.0	0.0	4.0	42.0	13.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
596	org.tribuo.regression.libsvm.LibSVMRegressionTrainer	LibSVMRegressionTrainer	low	low-medium	low-medium	low-medium	9.0	13.0	6.0	1.0	0.0	8.0	88.0	25.0	1.0	0.0	5.0	0.0	0.0	0.0	0.633	1.0	2.0	0.0
597	org.tribuo.regression.libsvm.SVMRegressionType	SVMRegressionType	low	low	low	low	1.0	8.0	0.0	0.0	0.0	8.0	31.0	21.0	1.0	1.0	8.0	0.0	0.0	0.75	0.437	0.857	0.0	0.0
598	org.tribuo.regression.libsvm.TestLibSVM	TestLibSVM	low	low-medium	low-medium	low	7.0	33.0	9.0	0.0	0.0	10.0	61.0	56.0	0.0	4.0	8.0	2.0	0.0	0.0	0.45	1.0	0.0	0.0
599	org.tribuo.regression.libsvm.TrainTest	TrainTest	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600	<Package>org.tribuo.regression.rtree	org.tribuo.regression.rtree	low	low-medium	low-medium	low						87.0	721.0											
601	org.tribuo.regression.rtree.CARTJointRegressionTrainer	CARTJointRegressionTrainer	low	low-medium	low-medium	low-medium	9.0	8.0	1.0	1.0	0.0	7.0	63.0	37.0	2.0	0.0	7.0	0.0	0.0	0.75	0.607	0.8	0.0	0.0
602	org.tribuo.regression.rtree.CARTRegressionTrainer	CARTRegressionTrainer	low	low-medium	low-medium	low-medium	8.0	7.0	1.0	1.0	0.0	6.0	105.0	32.0	1.0	0.0	6.0	0.0	0.0	0.0	0.625	1.0	0.0	0.0
603	org.tribuo.regression.rtree.IndependentRegressionTreeModel	IndependentRegressionTreeModel	low-medium	low-medium	low-medium	low	5.0	15.0	5.0	3.0	0.0	7.0	150.0	21.0	0.0	1.0	2.0	0.0	4.0	0.0	0.25	0.0	1.0	6.0
604	org.tribuo.regression.rtree.TestCARTJointRegressionTrainer	TestCARTJointRegressionTrainer	low-medium	low-medium	low-medium	low	7.0	54.0	15.0	0.0	0.0	31.0	125.0	120.0	0.0	3.0	30.0	1.0	0.0	0.696	0.581	0.819	0.0	0.0
605	org.tribuo.regression.rtree.TestCARTRegressionTrainer	TestCARTRegressionTrainer	low-medium	low-medium	low-medium	low	6.0	48.0	17.0	0.0	0.0	25.0	102.0	97.0	0.0	2.0	23.0	2.0	0.0	0.533	0.533	0.813	0.0	0.0
606	org.tribuo.regression.rtree.TestRegressionEnsembles	TestRegressionEnsembles	low	low-medium	low-medium	low	9.0	34.0	14.0	0.0	0.0	11.0	86.0	68.0	0.0	13.0	4.0	7.0	0.0	1.015	0.227	0.727	0.0	0.0
607	org.tribuo.regression.rtree.TrainTest	TrainTest	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608	<Package>org.tribuo.regression.rtree.impl	org.tribuo.regression.rtree.impl	low	low	low-medium	low						94.0	784.0											
609	org.tribuo.regression.rtree.impl.InvertedFeature	InvertedFeature	low-medium	low	low-medium	low-medium	2.0	11.0	2.0	0.0	0.0	33.0	123.0	111.0	4.0	1.0	11.0	0.0	0.0	0.556	0.636	0.429	0.0	0.0
610	org.tribuo.regression.rtree.impl.JointRegressorTrainingNode	JointRegressorTrainingNode	low-medium	medium-high	medium-high	medium-high	12.0	27.0	16.0	1.0	0.0	28.0	309.0	107.0	8.0	1.0	7.0	1.0	0.0	0.933	0.712	1.0	2.0	0.0
611	org.tribuo.regression.rtree.impl.RegressorTrainingNode	RegressorTrainingNode	low	medium-high	low-medium	low	12.0	20.0	13.0	1.0	0.0	17.0	269.0	70.0	7.0	1.0	4.0	1.0	0.0	1.167	0.6	1.0	2.0	0.0
612	org.tribuo.regression.rtree.impl.TreeFeature	TreeFeature	low	low	low-medium	low	3.0	14.0	6.0	0.0	0.0	16.0	83.0	62.0	2.0	0.0	6.0	0.0	0.0	0.5	0.542	0.6	0.0	0.0
613	<Package>org.tribuo.regression.rtree.impurity	org.tribuo.regression.rtree.impurity	low	low	low	low						23.0	127.0											
614	org.tribuo.regression.rtree.impurity.MeanAbsoluteError	MeanAbsoluteError	low	low	low-medium	low	2.0	3.0	0.0	0.0	0.0	8.0	55.0	34.0	0.0	0.0	3.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
615	org.tribuo.regression.rtree.impurity.MeanSquaredError	MeanSquaredError	low	low	low-medium	low	2.0	3.0	0.0	0.0	0.0	7.0	54.0	34.0	0.0	0.0	3.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
616	org.tribuo.regression.rtree.impurity.RegressorImpurity	RegressorImpurity	low	low	low	low	1.0	5.0	2.0	1.0	2.0	7.0	18.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0
617	<Package>org.tribuo.regression.sgd	org.tribuo.regression.sgd	low	low	low	low						2.0	103.0											
618	org.tribuo.regression.sgd.RegressionObjective	RegressionObjective	low	low	low	low	3.0	2.0	1.0	1.0	3.0	2.0	6.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619	org.tribuo.regression.sgd.TrainTest	TrainTest	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620	org.tribuo.regression.sgd.Util	Util	low	low	low	low	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621	<Package>org.tribuo.regression.sgd.linear	org.tribuo.regression.sgd.linear	low	low	low	low						20.0	160.0											
622	org.tribuo.regression.sgd.linear.LinearSGDModel	LinearSGDModel	low-medium	low-medium	low	low	7.0	10.0	2.0	3.0	0.0	1.0	26.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623	org.tribuo.regression.sgd.linear.LinearSGDTrainer	LinearSGDTrainer	low-medium	low-medium	low	low	7.0	10.0	4.0	2.0	0.0	7.0	36.0	19.0	1.0	0.0	6.0	0.0	0.0	0.0	0.524	1.0	1.0	0.0
624	org.tribuo.regression.sgd.linear.TestSGDLinear	TestSGDLinear	low	low-medium	low-medium	low	9.0	40.0	14.0	0.0	0.0	12.0	98.0	77.0	0.0	2.0	8.0	3.0	0.0	0.5	0.409	0.982	0.0	0.0
625	<Package>org.tribuo.regression.sgd.objectives	org.tribuo.regression.sgd.objectives	low	low	low	low						17.0	75.0											
626	org.tribuo.regression.sgd.objectives.AbsoluteLoss	AbsoluteLoss	low	low	low	low	4.0	11.0	5.0	0.0	0.0	4.0	20.0	16.0	0.0	0.0	4.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
627	org.tribuo.regression.sgd.objectives.Huber	Huber	low	low	low	low	4.0	10.0	4.0	0.0	0.0	9.0	38.0	30.0	1.0	1.0	6.0	0.0	0.0	1.0	0.542	0.933	0.0	0.0
628	org.tribuo.regression.sgd.objectives.SquaredLoss	SquaredLoss	low	low	low	low	4.0	7.0	2.0	0.0	0.0	4.0	17.0	13.0	0.0	0.0	4.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
629	<Package>org.tribuo.regression.slm	org.tribuo.regression.slm	low	low-medium	medium-high	low						79.0	721.0											
630	org.tribuo.regression.slm.ElasticNetCDTrainer	ElasticNetCDTrainer	low	low	low-medium	low-medium	5.0	12.0	4.0	0.0	0.0	13.0	205.0	34.0	7.0	0.0	7.0	2.0	0.0	0.857	0.648	0.933	0.0	0.0
631	org.tribuo.regression.slm.LARSLassoTrainer	LARSLassoTrainer	low	low	low	low	2.0	21.0	10.0	1.0	0.0	14.0	45.0	40.0	0.0	0.0	3.0	0.0	0.0	0.0	0.444	0.0	0.0	0.0
632	org.tribuo.regression.slm.LARSTrainer	LARSTrainer	low	low	low	low	2.0	21.0	9.0	1.0	0.0	9.0	34.0	29.0	0.0	0.0	3.0	0.0	0.0	0.0	0.444	0.0	0.0	0.0
633	org.tribuo.regression.slm.SLMTrainer	SLMTrainer	low-medium	low-medium	low-medium	low-medium	10.0	25.0	15.0	0.0	2.0	23.0	192.0	72.0	3.0	0.0	7.0	4.0	0.0	0.833	0.675	1.0	0.0	0.0
